,Student ID,Student Name,Library,Resources,Finance,Scholarships,Academic Date,Study Time,Team,GPA,test,assignment,graduated
7723,9047,Erin Bailey,Excellent,Online,Paid,Yes,2021-10-08,Poor,Tier 2,1.53,6.8,13.2,Drop out
7724,9048,Nancy Hall,Excellent,Online,Paid,No,2020-01-18,Poor,Tier 1,4.63,5.8,8.2,Graduated
7725,9049,Paula Cameron,Excellent,Hybrid,Paid,No,2021-02-16,Excellent,Tier 2,4.71,10.0,5.9,Graduated
7726,9050,Alicia Garcia,Excellent,Online,Paid,Yes,2020-05-07,Average,Tier 1,2.5,12.3,10.7,Graduated
7727,9051,Ryan Smith,Poor,Hybrid,Paid,No,2019-09-07,Average,Tier 3,3.78,14.8,9.4,Graduated
7728,9052,Dr. Francisco Contreras,Average,Hybrid,Paid,Yes,2021-06-06,Excellent,Tier 1,3.85,11.1,6.9,Graduated
7729,9053,Kimberly Adams,Excellent,Hybrid,Paid,No,2020-11-06,Average,Tier 3,1.29,12.4,12.9,Graduated
7730,9054,Katie Miranda,Average,Hybrid,Paid,No,2021-01-07,Average,Tier 3,3.85,11.8,12.0,Graduated
7731,9055,Michelle Wilson,Average,Offline,Paid,No,2020-08-30,Average,Tier 1,2.51,9.5,6.2,Drop out
7732,9056,Jessica Brown,Poor,Online,Paid,No,2022-01-11,Poor,Tier 1,3.12,14.4,11.2,Graduated
7733,9057,Kathryn Mcguire,Good,Online,Paid,No,2020-12-03,Poor,Tier 3,2.98,5.6,11.0,Graduated
7734,9058,Robert Cox,Poor,Hybrid,Unpaid,No,2021-12-22,Average,Tier 1,1.17,8.5,14.6,Drop out
7735,9059,Rebecca Nicholson,Excellent,Offline,Paid,No,2019-11-26,Poor,Tier 2,4.61,8.2,11.2,Graduated
7736,9060,Betty Brown,Good,Online,Paid,No,2019-05-24,Excellent,Tier 1,4.42,8.6,13.5,Graduated
7737,9061,Jacob Stark,Good,Offline,Paid,No,2022-03-31,Average,Tier 3,3.44,6.5,9.7,Graduated
7738,9062,Joshua Anderson,Average,Hybrid,Paid,No,2021-09-06,Excellent,Tier 1,3.09,6.3,6.9,Drop out
7739,9063,Ashlee Kirk,Good,Offline,Paid,No,2022-03-19,Good,Tier 1,4.98,6.7,11.1,Graduated
7740,9064,Frederick Schwartz,Good,Hybrid,Paid,No,2019-07-31,Poor,Tier 1,3.19,6.5,11.6,Graduated
7741,9065,Michael Morris,Poor,Online,Paid,No,2020-06-21,Average,Tier 2,1.6,11.7,9.0,Drop out
7742,9066,Erica Booth,Poor,Hybrid,Paid,No,2019-06-18,Average,Tier 1,2.69,8.0,6.2,Drop out
7743,9067,Jason Phelps,Good,Online,Paid,No,2020-08-13,Poor,Tier 3,3.25,11.5,9.9,Graduated
7744,9068,Taylor Tate,Excellent,Offline,Paid,No,2019-09-04,Good,Tier 3,2.16,6.4,5.7,Drop out
7745,9069,Linda Suarez,Average,Online,Paid,No,2020-11-15,Excellent,Tier 1,1.08,7.3,6.2,Drop out
7746,9070,Steven Wallace,Poor,Online,Paid,No,2020-05-31,Average,Tier 2,1.13,10.6,5.9,Drop out
7747,9071,Mr. Daniel Pineda PhD,Excellent,Online,Paid,No,2019-08-06,Average,Tier 1,2.92,11.3,7.8,Graduated
7748,9072,Connie Lawson,Poor,Hybrid,Paid,No,2022-04-19,Excellent,Tier 3,3.27,14.3,5.3,Graduated
7749,9073,Chad Berg,Excellent,Hybrid,Paid,No,2020-05-08,Poor,Tier 3,1.87,6.7,13.6,Graduated
7750,9074,Francisco Williams,Poor,Online,Paid,No,2020-05-18,Excellent,Tier 1,1.7,10.4,5.2,Drop out
7751,9075,Phillip Jones,Good,Hybrid,Paid,No,2019-09-13,Excellent,Tier 2,2.5,7.3,11.7,Graduated
7752,9076,Jorge Yoder,Average,Hybrid,Paid,No,2022-03-16,Poor,Tier 3,3.28,9.9,9.3,Graduated
7753,9077,Jennifer Meadows,Good,Hybrid,Paid,No,2022-04-16,Excellent,Tier 1,1.38,12.8,13.0,Graduated
7754,9078,Christopher Foster,Poor,Offline,Paid,No,2021-11-15,Poor,Tier 2,4.49,14.8,14.7,Graduated
7755,9079,Jordan Jimenez,Average,Hybrid,Unpaid,No,2021-09-08,Average,Tier 2,2.46,13.5,13.3,Graduated
7756,9080,Kyle Ramirez,Average,Offline,Paid,No,2021-08-25,Poor,Tier 1,3.51,10.3,11.2,Graduated
7757,9081,Mark Sawyer,Excellent,Hybrid,Paid,No,2020-04-22,Excellent,Tier 2,2.19,15.0,7.3,Graduated
7758,9082,Kevin Shepherd,Average,Offline,Paid,No,2021-11-19,Poor,Tier 1,3.95,10.2,6.7,Graduated
7759,9083,Terry Briggs,Excellent,Offline,Paid,Yes,2021-06-22,Excellent,Tier 1,2.19,7.7,13.6,Graduated
7760,9084,Mark Doyle,Average,Hybrid,Paid,No,2020-07-30,Poor,Tier 2,2.68,11.1,10.5,Graduated
7761,9085,Matthew Phillips,Good,Online,Paid,No,2021-04-17,Poor,Tier 2,2.4,8.0,13.8,Graduated
7762,9086,Mr. Ricardo Dalton,Average,Hybrid,Paid,No,2020-08-19,Excellent,Tier 1,2.09,9.1,9.1,Drop out
7763,9087,Joseph Peters,Excellent,Hybrid,Paid,No,2020-05-09,Excellent,Tier 1,3.97,12.4,10.6,Graduated
7764,9088,Jessica Morgan,Good,Offline,Paid,No,2020-08-17,Average,Tier 1,4.91,9.6,8.3,Graduated
7765,9089,Olivia Murillo MD,Poor,Offline,Paid,No,2020-11-18,Excellent,Tier 2,4.24,14.1,12.4,Graduated
7766,9090,Gregory Russell,Average,Offline,Paid,No,2021-02-12,Average,Tier 3,4.52,13.8,12.7,Graduated
7767,9091,David Allen,Excellent,Online,Paid,No,2019-09-24,Poor,Tier 2,2.63,9.7,5.2,Drop out
7768,9092,Dominique Montoya,Excellent,Online,Paid,No,2019-08-19,Average,Tier 1,3.86,11.9,14.6,Graduated
7769,9093,Joseph Spencer,Poor,Hybrid,Paid,No,2020-06-20,Poor,Tier 2,4.54,11.3,13.4,Graduated
7770,9094,Jessica Herring,Good,Hybrid,Unpaid,No,2019-12-07,Poor,Tier 2,1.66,10.5,12.0,Graduated
7771,9095,Karen Willis,Excellent,Offline,Paid,No,2020-08-10,Poor,Tier 2,2.5,10.8,13.7,Graduated
7772,9096,Ms. Rachel Harper,Excellent,Hybrid,Paid,No,2021-03-29,Poor,Tier 2,2.86,11.4,12.2,Graduated
7773,9097,Christopher Walls PhD,Excellent,Hybrid,Paid,No,2020-09-06,Average,Tier 3,1.97,9.2,6.2,Drop out
7774,9098,Jessica Austin,Excellent,Hybrid,Paid,No,2020-01-25,Poor,Tier 1,2.2,13.3,11.4,Graduated
7775,9099,Felicia Hernandez,Average,Online,Unpaid,No,2020-07-27,Average,Tier 3,2.08,14.0,11.4,Graduated
7776,9100,David Maddox,Excellent,Hybrid,Paid,No,2020-03-19,Average,Tier 2,2.15,8.6,11.5,Graduated
7777,9101,Kevin Hill,Poor,Hybrid,Paid,Yes,2021-12-11,Average,Tier 1,4.22,7.2,6.1,Graduated
7778,9102,Krista Acevedo,Excellent,Hybrid,Paid,No,2021-01-15,Average,Tier 3,1.35,11.3,7.5,Drop out
7779,9103,Shelly Martinez,Excellent,Hybrid,Unpaid,No,2021-09-29,Excellent,Tier 1,3.6,5.7,6.1,Graduated
7780,9104,Teresa Flynn,Poor,Offline,Paid,No,2022-01-08,Excellent,Tier 2,4.27,10.1,9.7,Graduated
7781,9105,Justin Holmes,Excellent,Hybrid,Paid,No,2020-11-13,Poor,Tier 3,2.02,5.2,12.4,Graduated
7782,9106,Lawrence Stevenson,Average,Offline,Paid,Yes,2022-03-17,Excellent,Tier 2,3.27,14.7,12.4,Graduated
7783,9107,Benjamin Russell,Excellent,Online,Paid,No,2019-12-05,Average,Tier 2,3.73,11.4,14.2,Graduated
7784,9108,Martha Goodman,Excellent,Online,Paid,No,2021-07-05,Poor,Tier 2,4.33,6.8,13.3,Graduated
7785,9109,James Thomas,Average,Offline,Paid,Yes,2021-08-20,Average,Tier 3,1.62,13.9,8.3,Drop out
7786,9110,Rodney Clark,Average,Hybrid,Paid,No,2019-12-11,Poor,Tier 3,4.15,14.5,10.9,Graduated
7787,9111,William Ray,Average,Online,Unpaid,No,2021-10-10,Poor,Tier 2,2.15,8.8,11.4,Drop out
7788,9112,David Murphy,Excellent,Offline,Paid,No,2020-01-02,Poor,Tier 2,2.17,5.4,12.4,Drop out
7789,9113,Kevin Sosa,Average,Offline,Paid,No,2021-09-04,Poor,Tier 3,3.68,7.7,14.3,Graduated
7790,9114,Thomas Elliott,Average,Hybrid,Paid,Yes,2021-01-18,Poor,Tier 2,4.11,6.3,13.8,Graduated
7791,9115,Beth Daniels,Average,Online,Paid,No,2020-05-10,Excellent,Tier 2,1.12,5.7,6.2,Drop out
7792,9116,Emma Dickerson,Good,Offline,Paid,No,2020-03-18,Average,Tier 1,3.45,8.3,14.1,Graduated
7793,9117,Christina Preston,Excellent,Online,Paid,No,2020-03-23,Average,Tier 3,4.36,5.3,11.2,Graduated
7794,9118,Brittney Fleming,Poor,Offline,Paid,No,2021-09-16,Poor,Tier 3,4.92,6.2,5.8,Graduated
7795,9119,Phillip Salazar,Average,Hybrid,Paid,No,2019-06-29,Average,Tier 3,1.99,9.5,9.7,Graduated
7796,9120,Heather Duncan,Average,Online,Paid,No,2022-05-05,Average,Tier 2,4.91,14.3,10.3,Graduated
7797,9121,Jennifer Lopez,Excellent,Hybrid,Paid,No,2021-06-07,Average,Tier 2,1.82,5.1,6.9,Drop out
7798,9122,Jennifer Hernandez,Good,Online,Paid,No,2020-03-19,Good,Tier 1,4.62,12.2,13.1,Graduated
7799,9123,Rachel Bell,Good,Offline,Paid,No,2019-07-04,Excellent,Tier 2,1.78,14.6,9.8,Graduated
7800,9124,Marc Holmes,Excellent,Hybrid,Paid,No,2021-01-12,Average,Tier 2,3.53,10.9,10.2,Graduated
7801,9125,James Key,Average,Hybrid,Paid,No,2019-09-08,Average,Tier 1,3.26,9.1,12.8,Graduated
7802,9126,Michael Sanchez,Good,Hybrid,Paid,No,2020-02-25,Poor,Tier 2,4.87,8.8,8.5,Graduated
7803,9127,Katie Hill,Excellent,Offline,Unpaid,No,2021-03-22,Average,Tier 3,2.71,12.1,11.0,Graduated
7804,9128,Ashley Porter,Average,Offline,Unpaid,No,2019-05-31,Average,Tier 3,1.86,8.5,5.1,Drop out
7805,9129,Ryan Hunt,Poor,Online,Paid,No,2019-05-29,Average,Tier 1,4.45,5.4,6.2,Graduated
7806,9130,Mark Malone,Good,Hybrid,Paid,No,2021-12-10,Excellent,Tier 2,2.61,9.3,12.2,Graduated
7807,9131,Justin Lowe,Average,Hybrid,Paid,No,2020-07-22,Poor,Tier 2,3.39,10.1,8.3,Graduated
7808,9132,Andrew Young,Poor,Hybrid,Paid,No,2019-11-06,Average,Tier 2,2.26,8.2,6.5,Drop out
7809,9133,Thomas Barnes,Poor,Offline,Paid,Yes,2021-05-10,Excellent,Tier 3,4.56,13.4,14.7,Graduated
7810,9134,Gloria Hunter,Good,Hybrid,Paid,No,2021-01-02,Excellent,Tier 1,3.14,12.6,7.7,Graduated
7811,9135,John Morgan,Good,Offline,Paid,No,2022-04-06,Average,Tier 1,3.66,6.6,13.3,Graduated
7812,9136,Alison Dean,Excellent,Online,Paid,No,2021-09-01,Excellent,Tier 2,2.89,8.4,10.5,Graduated
7813,9137,Brandon Boyd,Good,Hybrid,Paid,Yes,2022-01-07,Poor,Tier 1,4.81,5.1,5.1,Graduated
7814,9138,Loretta Snow,Average,Online,Paid,No,2021-12-29,Poor,Tier 3,4.7,13.4,7.8,Graduated
7815,9139,Samantha Cuevas,Poor,Hybrid,Paid,No,2021-04-22,Average,Tier 3,3.65,14.3,13.3,Graduated
7816,9140,Todd Ramirez,Excellent,Hybrid,Paid,No,2020-01-15,Excellent,Tier 1,3.69,11.5,6.4,Graduated
7817,9141,Isaac Bush,Excellent,Online,Paid,No,2021-03-01,Average,Tier 2,1.17,12.3,13.2,Graduated
7818,9142,Mark Long,Poor,Hybrid,Paid,No,2019-07-29,Average,Tier 1,4.88,5.6,12.7,Graduated
7819,9143,Jamie Garcia,Poor,Online,Paid,No,2020-10-20,Excellent,Tier 2,2.71,5.2,9.6,Drop out
7820,9144,Paul Nguyen,Good,Online,Paid,No,2020-07-10,Poor,Tier 1,2.11,11.5,12.7,Graduated
7821,9145,Keith Campbell,Poor,Online,Paid,No,2019-10-22,Average,Tier 2,3.22,14.9,5.6,Graduated
7822,9146,James Sanchez,Excellent,Hybrid,Unpaid,No,2020-04-03,Poor,Tier 3,1.46,7.5,14.1,Graduated
7823,9147,Dylan Johnson,Excellent,Hybrid,Unpaid,No,2020-03-18,Good,Tier 1,2.57,11.8,9.6,Graduated
7824,9148,Vanessa Wang,Excellent,Offline,Paid,Yes,2022-01-21,Poor,Tier 1,3.91,7.3,6.4,Graduated
7825,9149,Justin Robbins,Excellent,Online,Unpaid,No,2019-06-20,Excellent,Tier 3,3.01,10.9,10.4,Graduated
7826,9150,Todd Lara,Good,Hybrid,Paid,Yes,2019-12-26,Average,Tier 1,2.23,12.4,7.0,Drop out
7827,9151,Jaime Baldwin,Excellent,Online,Paid,No,2020-06-10,Average,Tier 1,3.59,14.6,14.3,Graduated
7828,9152,David Webb,Average,Offline,Paid,No,2022-05-02,Average,Tier 3,1.96,6.5,12.4,Drop out
7829,9153,Joseph Leonard,Average,Online,Paid,No,2021-12-03,Average,Tier 1,1.84,6.1,11.9,Drop out
7830,9154,Chelsea Allen,Average,Hybrid,Paid,No,2021-04-18,Average,Tier 3,1.78,11.3,14.6,Graduated
7831,9155,Michael Smith,Average,Offline,Paid,No,2020-09-16,Average,Tier 2,3.57,9.9,14.8,Graduated
7832,9156,Catherine Miranda,Good,Hybrid,Paid,No,2020-09-12,Poor,Tier 1,4.29,9.9,10.3,Graduated
7833,9157,Christina Rogers,Excellent,Online,Paid,Yes,2019-07-14,Poor,Tier 3,1.35,6.9,9.2,Drop out
7834,9158,Aaron Franklin,Good,Hybrid,Paid,No,2021-10-29,Average,Tier 1,4.18,9.9,12.2,Graduated
7835,9159,Derek Bowman,Good,Offline,Paid,No,2020-01-31,Average,Tier 2,2.96,10.3,12.1,Graduated
7836,9160,Paul Davis,Average,Offline,Paid,No,2019-10-07,Poor,Tier 2,3.91,5.7,14.0,Graduated
7837,9161,Emily Simpson,Good,Offline,Paid,No,2021-05-31,Poor,Tier 3,3.9,5.9,6.3,Graduated
7838,9162,Caroline Mason,Good,Offline,Paid,No,2019-07-09,Excellent,Tier 1,2.15,5.7,7.3,Drop out
7839,9163,Joseph Mitchell,Excellent,Hybrid,Unpaid,No,2021-04-16,Average,Tier 1,3.96,6.1,14.2,Graduated
7840,9164,Daniel Walker,Good,Offline,Paid,No,2020-05-06,Good,Tier 3,2.35,12.8,5.5,Graduated
7841,9165,Antonio Martin,Poor,Hybrid,Paid,No,2021-07-17,Average,Tier 1,4.86,13.6,12.2,Graduated
7842,9166,Jonathan Johnson,Average,Online,Paid,No,2020-05-30,Poor,Tier 1,3.69,5.0,13.7,Graduated
7843,9167,Alison Hahn,Average,Hybrid,Paid,No,2022-02-08,Excellent,Tier 3,2.91,5.3,10.8,Graduated
7844,9168,Dr. Patrick Grant MD,Average,Hybrid,Paid,Yes,2020-10-28,Average,Tier 2,2.39,7.2,5.1,Drop out
7845,9169,Jacob Mills,Average,Offline,Unpaid,Yes,2020-09-03,Excellent,Tier 2,4.37,11.4,14.6,Graduated
7846,9170,Hannah Brown,Excellent,Offline,Paid,No,2021-09-04,Average,Tier 2,1.16,6.7,5.4,Drop out
7847,9171,Mr. Donald Clark,Average,Hybrid,Unpaid,No,2021-05-26,Poor,Tier 3,4.54,11.2,10.4,Graduated
7848,9172,Brent Ramos,Excellent,Hybrid,Paid,No,2019-06-10,Excellent,Tier 3,3.5,9.5,8.0,Graduated
7849,9173,James Pennington,Good,Online,Paid,No,2021-11-28,Average,Tier 3,1.34,14.4,10.9,Graduated
7850,9174,Robert May,Poor,Online,Paid,No,2021-11-10,Average,Tier 2,1.38,10.9,5.9,Drop out
7851,9175,William Padilla,Poor,Online,Paid,No,2020-10-30,Excellent,Tier 3,3.77,10.1,14.8,Graduated
7852,9176,Charles Barrett,Good,Online,Paid,No,2021-01-01,Poor,Tier 3,1.75,12.3,12.6,Graduated
7853,9177,Joan Stewart,Average,Offline,Paid,No,2020-07-29,Poor,Tier 1,1.32,7.1,9.5,Drop out
7854,9178,Kimberly Keith,Good,Hybrid,Paid,No,2021-11-27,Poor,Tier 1,4.02,6.4,13.2,Graduated
7855,9179,Christine Hughes,Poor,Online,Paid,No,2020-11-09,Average,Tier 3,3.29,10.6,12.0,Graduated
7856,9180,Christopher Goodman,Average,Hybrid,Paid,No,2020-01-25,Average,Tier 3,2.6,8.6,8.5,Graduated
7857,9181,Jennifer Johnson,Excellent,Offline,Paid,No,2019-11-10,Poor,Tier 2,1.03,9.0,5.3,Drop out
7858,9182,Tommy Stein,Poor,Online,Paid,No,2021-01-19,Average,Tier 3,2.72,8.4,12.7,Graduated
7859,9183,Lauren Larson,Excellent,Online,Unpaid,Yes,2019-05-20,Excellent,Tier 3,4.39,14.3,9.2,Graduated
7860,9184,Joshua Carson,Excellent,Online,Paid,No,2021-11-19,Poor,Tier 1,3.57,6.0,11.6,Graduated
7861,9185,Megan Smith,Good,Offline,Paid,No,2022-01-10,Average,Tier 3,3.15,11.2,10.0,Graduated
7862,9186,Jose Bell,Average,Online,Paid,No,2021-07-09,Poor,Tier 1,1.94,14.4,7.1,Drop out
7863,9187,Mary Bowman,Excellent,Hybrid,Paid,No,2021-12-31,Poor,Tier 3,2.15,8.6,5.4,Drop out
7864,9188,Mary Gonzales,Good,Online,Paid,No,2019-05-31,Average,Tier 2,4.32,6.9,9.1,Graduated
7865,9189,Jocelyn Garza,Poor,Online,Paid,No,2021-05-15,Good,Tier 1,1.7,9.2,7.6,Drop out
7866,9190,Pam Salazar,Good,Hybrid,Paid,No,2020-06-01,Average,Tier 1,1.79,7.7,10.5,Drop out
7867,9191,Miss Brittany Griffin,Excellent,Offline,Paid,No,2021-12-01,Excellent,Tier 2,1.98,11.0,10.5,Graduated
7868,9192,Kathy Nelson,Average,Online,Paid,No,2020-06-17,Average,Tier 2,1.59,14.3,5.1,Drop out
7869,9193,Bruce Butler,Excellent,Online,Paid,No,2020-07-27,Poor,Tier 2,3.9,8.9,9.9,Graduated
7870,9194,Michelle Rich,Average,Offline,Paid,No,2021-06-02,Poor,Tier 1,2.02,5.1,8.6,Drop out
7871,9195,Evan Brown,Good,Offline,Paid,No,2021-06-23,Poor,Tier 1,3.27,14.1,5.3,Graduated
7872,9196,Richard Morris,Average,Online,Paid,No,2022-01-03,Poor,Tier 1,3.14,5.3,12.5,Drop out
7873,9197,Jaime Ellis,Excellent,Online,Paid,No,2019-06-30,Poor,Tier 2,1.07,8.0,15.0,Drop out
7874,9198,Kristin Ballard,Poor,Offline,Paid,No,2021-01-28,Average,Tier 3,3.75,10.1,12.9,Graduated
7875,9199,Christine Jimenez,Good,Online,Paid,No,2020-07-25,Good,Tier 3,2.37,5.1,5.9,Drop out
7876,9200,Christopher Mclaughlin,Average,Online,Paid,No,2019-05-29,Average,Tier 1,1.74,6.7,10.6,Drop out
7877,9201,Patricia Wright,Excellent,Offline,Unpaid,No,2019-06-17,Average,Tier 1,2.42,5.5,11.5,Graduated
7878,9202,Matthew Patterson,Average,Online,Paid,No,2020-04-25,Average,Tier 1,4.19,6.4,13.4,Graduated
7879,9203,Amy Martinez,Excellent,Online,Paid,No,2021-10-18,Good,Tier 1,4.59,13.9,8.7,Graduated
7880,9204,Scott Hernandez,Good,Offline,Paid,No,2021-12-13,Average,Tier 3,2.0,9.0,8.1,Drop out
7881,9205,Patrick Clark,Good,Hybrid,Paid,No,2020-02-03,Poor,Tier 1,3.3,12.8,6.7,Graduated
7882,9206,Austin Smith,Average,Online,Paid,No,2019-10-02,Poor,Tier 1,4.31,11.6,8.2,Graduated
7883,9207,Brian Price,Average,Online,Paid,No,2020-02-28,Excellent,Tier 3,3.09,10.8,9.5,Graduated
7884,9208,Samuel Silva,Poor,Hybrid,Paid,No,2022-03-07,Poor,Tier 2,3.3,12.2,5.4,Graduated
7885,9209,Joshua Allen,Poor,Online,Unpaid,No,2022-04-02,Poor,Tier 3,4.78,9.4,11.1,Graduated
7886,9210,Amanda Gill,Average,Offline,Paid,No,2019-09-07,Average,Tier 2,4.78,9.6,6.4,Graduated
7887,9211,Brittany Blair,Poor,Offline,Paid,No,2022-01-26,Excellent,Tier 2,1.96,11.5,8.7,Drop out
7888,9212,Joseph Johnson,Excellent,Hybrid,Paid,No,2021-08-05,Poor,Tier 1,4.03,10.9,9.4,Graduated
7889,9213,Christina Parks,Excellent,Online,Paid,No,2019-12-31,Poor,Tier 3,2.03,14.8,11.7,Graduated
7890,9214,Katie Sanders,Excellent,Offline,Paid,No,2020-12-23,Average,Tier 1,2.55,11.5,13.0,Graduated
7891,9215,Shawna Cook,Average,Offline,Paid,No,2021-02-03,Poor,Tier 3,4.22,8.2,14.2,Graduated
7892,9216,Rebecca Miller,Poor,Hybrid,Paid,No,2020-06-17,Average,Tier 3,3.06,14.0,9.3,Graduated
7893,9217,Riley Davis,Poor,Offline,Paid,No,2020-04-10,Excellent,Tier 2,2.52,6.9,12.4,Graduated
7894,9218,Johnny Dean,Excellent,Online,Paid,Yes,2019-06-02,Excellent,Tier 2,4.94,14.6,7.8,Graduated
7895,9219,Stephanie Gallagher,Average,Hybrid,Paid,No,2021-05-14,Poor,Tier 2,4.27,8.7,7.6,Graduated
7896,9220,Samantha Hawkins,Good,Offline,Unpaid,No,2021-10-13,Poor,Tier 3,2.19,8.5,6.4,Drop out
7897,9221,Anne Brown,Excellent,Online,Paid,No,2021-11-08,Average,Tier 3,4.47,7.8,7.0,Graduated
7898,9222,Tyler Foster,Average,Offline,Paid,No,2021-07-25,Average,Tier 2,1.29,9.7,7.0,Drop out
7899,9223,Jamie Stewart,Good,Offline,Paid,No,2019-12-08,Average,Tier 3,3.48,9.5,11.4,Graduated
7900,9224,Karla Mckinney,Poor,Hybrid,Paid,Yes,2021-08-20,Poor,Tier 2,1.59,8.1,5.7,Drop out
7901,9225,Tiffany Caldwell,Good,Online,Paid,No,2019-12-24,Poor,Tier 1,1.66,9.6,8.4,Drop out
7902,9226,Max Navarro,Poor,Offline,Paid,No,2022-01-15,Poor,Tier 3,3.58,5.6,11.2,Graduated
7903,9227,Evelyn Barnes,Average,Hybrid,Paid,No,2020-10-20,Poor,Tier 3,1.27,11.7,5.4,Drop out
7904,9228,Ryan Kirk,Good,Offline,Paid,No,2019-11-13,Poor,Tier 1,3.6,6.6,14.0,Graduated
7905,9229,Ronald Bennett,Good,Online,Paid,No,2022-03-23,Good,Tier 1,4.1,12.4,9.6,Graduated
7906,9230,Diana Kemp,Excellent,Offline,Paid,No,2020-01-04,Average,Tier 2,2.11,7.7,8.7,Drop out
7907,9231,Tammy Watts,Good,Offline,Paid,No,2020-11-23,Excellent,Tier 1,4.37,5.3,7.0,Graduated
7908,9232,Raymond Reilly,Poor,Hybrid,Paid,No,2021-07-08,Excellent,Tier 1,4.49,11.5,10.6,Graduated
7909,9233,Cheryl Green,Average,Offline,Paid,No,2022-03-26,Poor,Tier 1,4.64,14.0,14.4,Graduated
7910,9234,Rachel Wright,Excellent,Hybrid,Paid,No,2021-11-28,Poor,Tier 1,1.35,14.4,12.3,Graduated
7911,9235,Pamela Lee,Excellent,Online,Unpaid,No,2022-02-02,Average,Tier 2,3.33,7.2,11.9,Graduated
7912,9236,Jeffrey Martin,Good,Hybrid,Paid,No,2020-12-26,Excellent,Tier 1,2.87,13.2,8.6,Graduated
7913,9237,James Johnson,Poor,Offline,Paid,No,2020-09-13,Average,Tier 2,1.97,9.0,11.3,Drop out
7914,9238,James Jones,Average,Hybrid,Paid,No,2020-11-16,Average,Tier 1,2.91,9.3,5.5,Drop out
7915,9239,Tanya Green,Good,Online,Paid,No,2020-09-01,Average,Tier 1,2.14,10.3,7.2,Drop out
7916,9240,Donald Copeland,Good,Hybrid,Paid,No,2021-11-06,Poor,Tier 3,4.62,10.3,6.0,Graduated
7917,9241,Tina Mccall,Good,Hybrid,Unpaid,No,2022-01-10,Poor,Tier 3,3.37,8.9,9.4,Graduated
7918,9242,Diane Chen,Excellent,Hybrid,Paid,No,2021-09-05,Excellent,Tier 3,4.21,12.4,7.5,Graduated
7919,9243,Patrick Daniel,Poor,Hybrid,Paid,No,2020-10-23,Excellent,Tier 2,2.25,11.9,14.5,Graduated
7920,9244,Amy Brooks,Poor,Offline,Paid,No,2021-10-22,Excellent,Tier 3,2.36,11.6,6.3,Graduated
7921,9245,John Rogers,Good,Hybrid,Paid,No,2019-12-30,Excellent,Tier 1,1.54,7.2,14.0,Drop out
7922,9246,Elizabeth Hernandez,Excellent,Offline,Paid,No,2022-03-26,Average,Tier 3,2.46,12.3,6.6,Graduated
7923,9247,Seth White,Good,Hybrid,Unpaid,No,2020-02-16,Poor,Tier 2,4.4,7.5,5.6,Graduated
7924,9248,Heidi Rojas,Poor,Offline,Paid,No,2019-10-18,Excellent,Tier 3,2.32,10.0,10.0,Graduated
7925,9249,Ian Kirk,Poor,Offline,Paid,Yes,2020-11-18,Poor,Tier 3,2.05,13.2,5.8,Drop out
7926,9250,Joseph Bryant,Average,Hybrid,Paid,No,2019-12-03,Excellent,Tier 1,1.67,13.9,14.8,Graduated
7927,9251,Heidi Lee DVM,Good,Offline,Unpaid,No,2019-12-14,Poor,Tier 2,3.05,11.9,9.0,Graduated
7928,9252,Patricia Franklin,Poor,Hybrid,Paid,No,2020-12-31,Poor,Tier 3,1.53,11.3,13.0,Graduated
7929,9253,Tara Williams,Good,Offline,Paid,No,2020-05-21,Poor,Tier 3,1.8,14.1,5.2,Drop out
7930,9254,Charles Campos,Excellent,Hybrid,Paid,No,2021-10-28,Average,Tier 1,3.23,11.1,8.4,Graduated
7931,9255,David Mcgee,Poor,Offline,Paid,No,2021-01-06,Average,Tier 1,2.32,6.0,10.1,Drop out
7932,9256,Matthew Mcgee,Average,Hybrid,Paid,No,2020-05-29,Average,Tier 3,1.93,14.9,10.0,Graduated
7933,9257,Robert Waters,Excellent,Online,Paid,Yes,2020-10-26,Poor,Tier 3,3.29,10.5,10.9,Graduated
7934,9258,Travis Scott,Poor,Offline,Paid,No,2019-06-29,Excellent,Tier 1,4.9,8.5,9.2,Graduated
7935,9259,Aaron Sanchez,Good,Offline,Paid,No,2020-11-28,Poor,Tier 3,3.33,7.2,12.8,Graduated
7936,9260,Patrick Hughes,Good,Offline,Paid,No,2020-08-05,Excellent,Tier 2,1.14,13.4,7.4,Drop out
7937,9261,Carlos Reynolds,Good,Offline,Paid,No,2021-01-13,Excellent,Tier 2,1.93,7.3,5.2,Drop out
7938,9262,Rebecca Garner,Average,Offline,Paid,Yes,2019-06-06,Poor,Tier 3,1.07,9.9,10.0,Drop out
7939,9263,Michele Warner,Average,Hybrid,Paid,No,2021-01-15,Average,Tier 3,4.25,6.5,6.1,Graduated
7940,9264,Matthew Waters,Good,Hybrid,Paid,No,2020-02-27,Average,Tier 1,3.8,7.2,6.4,Graduated
7941,9265,Scott Weaver,Excellent,Online,Paid,Yes,2019-08-09,Average,Tier 3,1.84,13.2,14.8,Graduated
7942,9266,Denise Martinez,Average,Offline,Paid,No,2021-10-24,Poor,Tier 2,4.8,8.0,11.3,Graduated
7943,9267,Sandra Garcia,Poor,Online,Paid,Yes,2019-11-01,Poor,Tier 1,3.91,13.7,7.3,Graduated
